NAME,Freq
MCOLN1,4.028635428
VPS35,4.026146286
SGMS1,4.015996344
RAB21,4.014281432
C11orf58,4.010974742
EMD,4.008517159
AFF4,4.008375499
DCP1A,4.008213337
RBBP7,4.00341462
UXT,4.00040447
RRBP1,3.999530062
SLC25A28,3.994837788
SLC36A4,3.993893525
ARF1,3.991410928
PHACTR1,3.98244403
MS4A4A,3.978710625
C5AR1,3.977217883
CTNNB1,3.97465586
DGKD,3.972422635
UBE2A,3.972011982
CFD,3.969264276
UBA1,3.96842757
RNF181,3.967941196
ATP1B3,3.961889795
PSMB1,3.961161035
FAM49A,3.959078868
BANP,3.954159626
MORF4L1,3.953296066
IDH1,3.949246215
ABHD3,3.949149196
PIP4P1,3.948371199
SRPK2,3.94620401
TTYH3,3.943575723
OGT,3.941501315
WAC,3.940593272
PSME4,3.940234845
SLC17A5,3.932989281
ZCCHC2,3.929946001
KMT2E,3.927233712
MBNL2,3.924855805
HSPA4,3.924404453
EFCAB2,3.922969831
HPS1,3.913387288
GNPDA1,3.910567607
UBXN4,3.909748503
RAD23A,3.909533578
APLP2,3.908078802
TCEAL1,3.907131811
RPL23A,3.906877826
TPD52L2,3.90569298
STARD13,3.903914764
DUSP16,3.897499557
SNAP23,3.895431367
RPL13A,3.895114233
ICOSLG,3.893109091
NADK2,3.892408576
ZC3H12C,3.891104002
USP22,3.89032201
IRF2BP2,3.887920561
RPS9,3.886050963
CACUL1,3.885207628
AAMP,3.884928216
FCHO2,3.882197004
ITGB1,3.881584204
NCF4,3.880487795
THRB,3.878963604
YY1,3.878814714
MSN,3.875976418
VPS8,3.875115147
TGFA,3.874693515
FBXO34,3.872587373
EIF1,3.871923127
CLCN6,3.869988313
PID1,3.868333251
CBLB,3.867377576
MKNK2,3.866819961
EXPH5,3.865969177
CCT4,3.865962747
E2F4,3.864381893
PCNP,3.86404475
PAIP2,3.863676011
IRAK1,3.860389107
UBXN1,3.860273243
WASHC2C,3.859350077
SETD5,3.854549092
TMEM236,3.85044895
MEST,3.850080054
ZBTB1,3.843859056
SERINC1,3.842708642
TRPC4AP,3.842300849
DUSP10,3.841812323
MAT2A,3.838189884
NIPBL,3.83707782
SYAP1,3.835921288
RAD21,3.835310618
ADIPOR1,3.833599621
WIPI2,3.833074271
HSBP1,3.832889761
SNRPG,3.830904422
RPL7A,3.829762245
ATP6V1G1,3.828185693
WTAP,3.827724722
TRA2B,3.824140123
PLEKHA7,3.822836714
DIP2A,3.820816185
TYROBP,3.819173535
SOS1,3.818182991
IRF4,3.817056761
RPL18,3.816154493
UBE2D3,3.815049591
NFYA,3.812728419
RPS3,3.811285933
C15orf39,3.809551887
HNRNPA3,3.809299271
TRAF3,3.808211134
AHSA1,3.808081583
TRIR,3.808033719
STIP1,3.80691607
DOC2A,3.804962673
SLC9A9,3.800712958
B3GNT5,3.799638082
NAA50,3.799019675
TPM1,3.796287711
AFF1,3.796004969
PATL1,3.795307114
NPAT,3.795089808
DDX17,3.793266423
ELP2,3.789996913
COX7B,3.789455326
GPR137B,3.789433562
ING1,3.789268609
DVL2,3.78878003
HNRNPA2B1,3.781271085
ATG4B,3.773090177
NDFIP1,3.771949239
DNAJA1,3.769801424
ACIN1,3.769575968
SLC2A13,3.769270319
ST13,3.767098979
PTGES3,3.765537342
MAPRE2,3.764169219
XPO7,3.763016125
MRVI1-AS1,3.762614826
PPID,3.757596013
GRN,3.754115692
TRAF6,3.753557056
CNOT6L,3.752606944
TCF20,3.752049739
HADHB,3.750352219
SNX3,3.749720226
M6PR,3.749585865
PCDH12,3.74536976
DYRK1A,3.740640644
NDUFC1,3.739736781
WDR26,3.739117955
WDR48,3.736739142
PSAP,3.735466083
PCBP1,3.734940006
ARPC5,3.729678039
AP3S1,3.729224904
TRPM7,3.728157058
CCNDBP1,3.726832731
CACNB4,3.723336065
SGSM1,3.722977981
UBR2,3.72071459
CUL4A,3.71409213
TGFBI,3.713034325
POLB,3.711787678
C6orf106,3.711703149
RRAGB,3.711037452
MORC3,3.708141038
EDA,3.707754567
PPTC7,3.707381333
SEC62,3.703490166
ZBTB11,3.701749466
PPP2R2D,3.69946706
GPBP1,3.698625172
PHF1,3.698266211
SSFA2,3.693530545
ICAM2,3.692574411
UBB,3.688444465
UBA52,3.683632105
CCDC91,3.679563128
SNX1,3.678924394
SKP2,3.672895688
HINT1,3.672880127
DCLK2,3.671032056
ARNT,3.66975243
NFE2L2,3.669298574
SF3A1,3.668812168
ATP2B1,3.667807148
SLC41A1,3.667613484
STRAP,3.667338483
MTMR14,3.66391981
TPRG1L,3.663493233
JUN,3.662969808
PDE3B,3.662642179
CACYBP,3.659582462
STAT5B,3.658254266
CRBN,3.657354244
FBRSL1,3.65611059
LATS2,3.655187359
CHCHD10,3.654355986
DNAJB1,3.64861201
CTSH,3.646762332
DNAJC7,3.645467246
ARHGEF12,3.644538044
SLC25A39,3.643920131
EIF5,3.643165493
DEDD2,3.640602467
FXR1,3.638235748
TTC3,3.6354524
MORF4L2,3.630754032
ARID1B,3.628659495
RIT1,3.625053632
EIF4A2,3.624122548
NR1D2,3.623023698
MKLN1,3.622961368
PIK3CA,3.621255043
YBX1,3.618193182
DGKE,3.617279715
TMEM131,3.615386699
NEU1,3.615136196
PDCD4,3.614448256
MRPL14,3.611608713
RDH10,3.61035723
WASHC2A,3.609259114
TACC1,3.60904949
HSP90AB1,3.607908742
EIF4H,3.607284793
UBE2H,3.603915688
SCARB2,3.602114743
SMARCC2,3.60167009
EPB41L3,3.599728752
LINC01678,3.598608608
ZNF330,3.597676239
IK,3.597532744
CLK1,3.596560276
ST3GAL1,3.595292632
STK40,3.594956668
XPO1,3.593701964
LPCAT1,3.593372894
KHDC4,3.591094281
EIF4G2,3.591002709
AF127577.4,3.589192588
SERINC5,3.588729568
MSL3,3.587383365
BBX,3.587340561
PXDC1,3.586115759
CBFA2T3,3.585327468
SLBP,3.585207361
RSRC2,3.58338685
PSMD11,3.580889119
BORCS6,3.579235337
AZIN1,3.578761172
PCID2,3.578053776
CNEP1R1,3.576855274
JAK1,3.57668754
PPP1CB,3.572957375
BAG3,3.571423751
IST1,3.571140345
CLTC,3.570717567
MS4A14,3.570193308
CEP95,3.57002554
LRRC58,3.569356351
SRP14,3.56816224
PER1,3.564768054
BAZ2A,3.564729625
NSD2,3.562117299
RPH3AL,3.56081913
RPS20,3.556593352
SDCBP,3.552639202
TALDO1,3.548268648
KBTBD2,3.548083732
MAPKAPK2,3.547065809
SLC26A11,3.54516186
RNMT,3.544237595
TCP1,3.543283352
CCNK,3.542914722
AC007938.3,3.541005421
PAPOLA,3.540304987
FBXO28,3.538138576
NCOA2,3.538001794
DNAJB6,3.535909534
SRSF7,3.535590781
NECAB2,3.535481827
ATP6V1B2,3.534516952
ZBTB25,3.532921471
WHAMM,3.532500531
GID8,3.530941385
ANAPC16,3.530703657
ETV3,3.528523141
MECP2,3.523839331
GPRASP1,3.52372053
DEK,3.519833399
UBL5,3.519500613
MIA3,3.515420669
PTP4A2,3.514443652
GNA15,3.512115662
FAM214A,3.508534484
TOP1,3.504027995
SPIN1,3.503422145
NDUFB11,3.501395232
PI4KA,3.501376515
CLASP1,3.498756419
SFXN3,3.497489265
RASA2,3.497001564
HNRNPU,3.495639466
SLC15A3,3.494607344
PAF1,3.493943174
TANK,3.493281259
GMCL1,3.492306299
CCT5,3.491363025
COX19,3.490804045
OPA1,3.490372978
TSPOAP1,3.488181377
TENT4B,3.482954334
STX4,3.480898025
ITSN1,3.480460774
CREB1,3.477668976
FBXL20,3.476919136
COPA,3.47608842
ZNF638,3.474581054
MAGI3,3.474188458
DCUN1D1,3.473209385
GYPC,3.469818591
CLIC2,3.466674755
RRAGC,3.466373021
SKP1,3.466287657
PPA2,3.464209493
YPEL5,3.459611702
LIMD1,3.459528607
SORBS3,3.458768255
NFAT5,3.458105732
LAMP1,3.457536577
FKBP4,3.457344023
ATP6AP2,3.456578584
CHORDC1,3.452982799
HNRNPM,3.451426227
YPEL2,3.448822054
ARFIP2,3.445695089
TMEM167B,3.444971823
RPL11,3.444183295
NDUFV2,3.440118445
PPP3CA,3.43844273
CLEC1A,3.436366503
FAM91A1,3.434400687
EEF2,3.431247933
ZBTB46,3.431139023
ZBTB33,3.428808124
COL4A3BP,3.426505182
ARID4B,3.425039349
PRKACB,3.424044772
ATOH8,3.423894431
MTCH1,3.42307421
ARL8B,3.422783691
NACA,3.422480667
GCLM,3.421187392
EIF2B5,3.418740672
ATF7IP,3.418514614
BID,3.418319251
FBRS,3.416282983
ZNF106,3.416163445
RAB2A,3.414590744
RANBP2,3.414489775
N4BP2L2,3.414081862
ATP5F1D,3.413523146
TRIM27,3.413468995
GRINA,3.413170094
SSBP3,3.412517622
DUSP12,3.4121181
CFLAR,3.4120462
EEF1D,3.411823444
NBL1,3.410488365
EDF1,3.410039945
NTAN1,3.409693277
DHX34,3.408958528
PHC1,3.408908968
CYP27A1,3.407935483
MPP1,3.407162131
ZRANB1,3.40647334
TM2D3,3.406469334
PCGF5,3.405315995
LINC00472,3.404769466
CCNI,3.40346359
PTBP3,3.402856065
ANKMY2,3.400537063
C9orf40,3.400391234
UQCRC2,3.399434717
FBXO11,3.39927767
TXNRD1,3.396255201
VPS50,3.396086041
FAM50A,3.395113266
SCAF4,3.394263656
HSPH1,3.393159211
SH3GL1,3.393094929
HSPA1A,3.391715611
SMARCA2,3.391396681
RSAD1,3.391324262
ESYT2,3.383268643
SARS,3.383075983
OFD1,3.382409248
FMNL1,3.38191131
MED4,3.378159217
EWSR1,3.378133369
SPART,3.375711314
CDS2,3.375499763
PWWP2B,3.374628412
CREBRF,3.374371392
VAC14,3.374161902
SMG9,3.373611522
SRSF9,3.373170468
PARP8,3.372107775
TRA2A,3.371753544
PFDN5,3.371511602
CASP10,3.3708832
PURB,3.37017057
AGO2,3.36988803
NUDT16L1,3.369651229
P4HA1,3.369415612
ATP6V0D1,3.36808763
OCIAD1,3.367952365
PLEKHA1,3.367598145
RANGRF,3.366828357
SNRNP200,3.366081969
STAB1,3.363905914
ILKAP,3.363632709
LASP1,3.3633567
C3orf38,3.362593873
KMT2A,3.361993863
VTI1B,3.361807637
ZCCHC14,3.361552514
UBQLN1,3.36130895
SOD1,3.360846179
DCUN1D4,3.360758999
UFSP2,3.358992476
ZFYVE27,3.358951437
STX7,3.356923321
CHD2,3.355327381
RPL10A,3.354698606
PI4K2B,3.351755724
SLIT2,3.350953457
EPS15L1,3.349192915
ZNF219,3.349154021
TENT2,3.347068997
STAG2,3.344644763
MIR29B2CHG,3.344402023
SLC37A1,3.343326975
NAB1,3.342843215
COX6B1,3.342268293
GNAI2,3.342088094
ANKRD6,3.341969213
RPS21,3.341089134
KTN1,3.340598623
PPP2CB,3.337878231
SFT2D1,3.337665785
CAST,3.337361819
BCL2L11,3.337112574
TRIO,3.336878663
DAZAP2,3.336117845
OTUD5,3.335259254
TRIM28,3.334284354
TAPBP,3.332693443
CASP3,3.332386539
PRKD2,3.332099308
AGPAT2,3.3296862
ETF1,3.328202588
RPL37A,3.327859728
DDX43,3.327535886
BTBD6,3.326089969
ANKRD37,3.323986202
PPP6R3,3.323358783
HOOK3,3.323282684
PIKFYVE,3.321218544
RETREG2,3.319898285
MLLT6,3.318502422
MICU1,3.318365189
MIB1,3.315449286
MAF1,3.314586132
HMGB1,3.312392472
MYO9B,3.309666815
MB21D2,3.309368183
ZBTB18,3.30741418
CD59,3.307092933
ULK1,3.305286658
SMG5,3.305105571
WDR1,3.304829039
ZNF516,3.303310114
ING3,3.303107939
GABARAPL2,3.301838097
FEM1C,3.298445312
ARF4,3.297845595
ARHGAP21,3.297789125
EDEM1,3.297486503
LRCH3,3.297020419
NUTM2A-AS1,3.295335809
SUB1,3.294794511
RPLP1,3.294201136
ARHGAP5,3.293460708
USP36,3.292827235
CEBPG,3.29277827
RAB18,3.292182409
CLOCK,3.290679678
HSD17B4,3.28911161
GPX4,3.288981523
HMGXB3,3.28662655
PPP4C,3.286546413
CD247,3.286475525
LCORL,3.286334365
MGAT4B,3.286223671
PDS5B,3.28620842
MCTP1,3.285598663
SIAH2,3.285487251
EBI3,3.285445978
NDUFA1,3.28524385
TCEAL9,3.283742246
PDS5A,3.283015047
ENY2,3.282527079
NEMP1,3.281280761
TRIM47,3.281151699
BCAS2,3.280913648
CSNK1A1,3.280359471
PPP1R18,3.280164373
KIZ,3.279546425
PACS1,3.278701527
AC087623.2,3.275719336
GPBP1L1,3.275283708
UQCRH,3.275159284
UHMK1,3.269717551
PPM1L,3.268208001
ZNF706,3.267549354
MSI2,3.266629871
ABHD4,3.266506624
PLEKHH3,3.266465132
NAB2,3.266454608
SIRT6,3.266146189
NPEPPS,3.265093488
SDHB,3.264476158
ILK,3.264332081
AK3,3.262482034
HIPK1,3.261520763
UQCRFS1,3.261194179
TRNAU1AP,3.26062702
CSNK1G1,3.259526684
ATF2,3.259240817
SDHA,3.258870717
VCPKMT,3.258760603
GMNN,3.256682637
FMR1,3.256590592
INPP5A,3.25613837
TRAF5,3.256050363
RIPK2,3.251611341
H2AFV,3.250731397
PTOV1,3.250274173
CCDC117,3.249641454
LAPTM4A,3.249044832
RLIM,3.24790718
IL16,3.247426307
EIF3F,3.246811663
LITAF,3.244831691
TNRC6C,3.24413767
ARFGAP2,3.243914867
RBM39,3.243459952
BCAP31,3.241723217
TMF1,3.238345064
RPL38,3.23738077
GKAP1,3.236965802
SEC61G,3.235680366
CTSZ,3.235005614
NAA16,3.232585808
CA8,3.23011507
HSPB1,3.229178041
CMTM7,3.226688786
HCFC1,3.225948126
UNC13D,3.223525095
GFOD1,3.22242566
CLASP2,3.222131093
RNF216,3.221854647
PPME1,3.221165501
LEMD3,3.221040779
C20orf194,3.219211223
ARIH1,3.21785823
VDAC2,3.21777569
RNF114,3.216973858
EXOC5,3.216446618
ARRB2,3.214493284
RNF11,3.214262642
USPL1,3.213982089
AIP,3.212351136
YPEL3,3.209906364
NDUFS2,3.20779111
MYSM1,3.207165903
SPAG9,3.203395763
RPSA,3.202036243
PCBP2,3.202035241
CFAP161,3.201218041
COPRS,3.199672509
C2CD2,3.199217104
VPS53,3.19885391
UBE2G1,3.198174623
C9orf78,3.198126605
SNX2,3.196984117
NDUFS1,3.19597904
RPL24,3.195925305
PANK3,3.195913873
AC020765.2,3.19499436
AUP1,3.194983633
RPS14,3.19411503
HERC4,3.194040012
LINC00324,3.193839986
LSM4,3.193617913
NUFIP2,3.19236362
GRASP,3.192241253
DNTTIP1,3.191347273
KDM6B,3.191344953
FKBP8,3.190237763
NDRG3,3.186884633
MTHFR,3.185344991
NCSTN,3.184816585
ELP5,3.18468927
EXOC8,3.183861425
ATOX1,3.183226241
ELOB,3.180562393
SCML1,3.180044985
PRDX6,3.178336495
WBP1L,3.1772143
BSDC1,3.176451214
ZFC3H1,3.174381435
EIF3G,3.173441866
SAFB2,3.173373783
CEP57,3.171850052
TNKS2,3.171587801
LRRFIP1,3.17113841
SPNS1,3.171073854
HNRNPK,3.170960434
OTUD1,3.170131311
BMT2,3.168295327
BTRC,3.166648325
MAP7D1,3.166093946
SLC15A4,3.165490133
MED10,3.165307817
BCKDK,3.164855783
STRIP1,3.164532285
DEF8,3.16448626
AHCTF1,3.164164924
UBC,3.161032807
ALKBH5,3.159690876
HP1BP3,3.158275418
LINC00115,3.158055182
RACK1,3.157941248
TBK1,3.157506653
NBPF1,3.156689314
ZBTB4,3.156397763
HPS5,3.156268465
AC092745.1,3.15526334
SEC61B,3.15413587
MTMR10,3.150131588
AC013394.1,3.147630039
NR3C1,3.145747611
FAM133B,3.145628571
RB1CC1,3.145293604
OSBPL9,3.144767645
BRK1,3.144348601
PABPC1,3.143031281
RHEB,3.142965808
SEPT6,3.14177698
MAP2K5,3.138454733
SBF2-AS1,3.13786982
KATNAL2,3.137598287
BAG1,3.137238122
KLRD1,3.135238138
FBXO42,3.134935625
HDGF,3.134803559
ETFDH,3.134632159
CYLD,3.133202015
MAP3K9,3.13311318
PLD6,3.133103659
ENGASE,3.131319049
TMPO,3.131275912
PTMS,3.131036999
JTB,3.130668328
ARPC2,3.129574684
SNX13,3.129393071
RPP30,3.129053009
PRDM2,3.126016096
PILRA,3.125399304
STXBP3,3.121560082
BCL2L2-PABPN1,3.120996589
NME4,3.120944112
EIF1B,3.12090754
ANKRD10,3.119538955
MAP4K3,3.119494729
AMPD3,3.119453218
FAM120AOS,3.119383272
FHIT,3.119240838
DGKZ,3.119087271
VHL,3.118996636
SRSF10,3.118017647
HAUS8,3.117697237
CTSA,3.11769505
SMCHD1,3.117083201
PI4K2A,3.115965697
ATP13A3,3.113597134
SCAMP4,3.112102516
APTX,3.110700198
HPRT1,3.110580631
PTCD3,3.110069555
DAZAP1,3.10849733
OSTF1,3.107787722
PLD3,3.107423878
CYB5R4,3.10717166
FKBP2,3.106345611
EDEM3,3.105507448
SLC22A23,3.105125577
MAML2,3.105009238
SUMO2,3.104874496
CNOT3,3.104106381
RGL2,3.103546079
PLAUR,3.102594046
VDAC1,3.102455268
RPS7,3.101089711
RGPD2,3.100219923
PRDX1,3.099631708
GATD3B,3.098390372
SGPL1,3.097149455
CD83,3.096718901
RELA,3.096476858
HNRNPF,3.095878317
AEBP2,3.095795138
SLC39A12,3.094941697
TTBK2,3.09493698
ZNF24,3.093597776
SNX25,3.093061918
ARHGEF11,3.092897852
PCM1,3.092777237
UBA2,3.092372513
PSMB4,3.092208074
SUCO,3.092142816
LINC02193,3.091729143
SF3B1,3.089883014
TCF25,3.089765473
NMRK1,3.089259334
METTL22,3.088017661
FUBP1,3.085495316
RNF122,3.085317392
SLC43A1,3.084552046
FTH1,3.084016147
RIMKLB,3.08278276
AP001059.2,3.082363877
MICB,3.081323552
UBN2,3.079482202
TSG101,3.078790271
SEC23A,3.078457962
AL359853.2,3.078430549
NRDC,3.07783391
FBXL14,3.075983968
ADPGK,3.071049352
GTPBP1,3.069948347
CADPS2,3.069147915
AC007384.1,3.068955533
YTHDF1,3.068735429
AURKAIP1,3.065836242
SPATA2L,3.065723295
MFSD2A,3.065434302
AC093895.1,3.065005088
BTF3,3.063895676
UBR4,3.062956165
AP003469.4,3.062038963
WAS,3.061532216
WRNIP1,3.058602229
SCAF11,3.058421812
B4GALT3,3.056997218
ATP5F1B,3.056778818
B3GLCT,3.056617682
ATN1,3.056530204
EPG5,3.055484951
ZFAT,3.05394159
HERC3,3.052917863
EIF4B,3.052898847
GCC2,3.052282922
BRI3,3.051430353
STX11,3.051314941
STAU2,3.050980278
GTF2IRD1,3.050846818
HSPD1,3.050841386
NR2C2,3.05044299
MS4A6E,3.049761535
MAPK14,3.049502842
TAX1BP1,3.045883448
DPM1,3.045211651
BRWD3,3.045094699
SPINDOC,3.043637519
TPBG,3.043523984
BST2,3.043129077
PDE4A,3.043054264
MBOAT7,3.041884098
VPS41,3.041229171
RIOK1,3.040821758
AFTPH,3.04015433
PLEKHA2,3.04005039
AC008695.1,3.038540345
KANSL1L,3.035803355
RBSN,3.035525181
TSC22D1,3.035470022
BAZ2B,3.035181366
HSD17B11,3.034703009
RBBP4,3.033760551
FAM131A,3.03367791
KPNA6,3.032994395
PRRC2C,3.032682063
ZCCHC8,3.032123988
COX7C,3.03188777
LSM7,3.030495079
CRY1,3.030211453
MYO7A,3.029943311
SNX30,3.029903585
VPS26A,3.029520352
ATP6V1A,3.029473716
HSPA8,3.029339962
TSHZ1,3.029145712
SLC46A1,3.028968609
TRIM14,3.027740066
SCX,3.027617231
ANKRD52,3.026579158
EYA2,3.025447429
MIRLET7BHG,3.025096888
CLEC4E,3.025048177
TMEM243,3.024293505
PFDN6,3.023923762
PPM1F,3.023882898
TNIP1,3.023325736
TESK1,3.022882738
MRPS16,3.022460551
VEGFA,3.021871916
AHCYL2,3.017953443
TPP2,3.01706228
TMEM150B,3.016767367
HCST,3.016406499
CHCHD1,3.016171985
CASS4,3.015252707
PDCD5,3.015005066
HDAC5,3.014071487
NR4A2,3.011684343
PPIG,3.010176745
NRP2,3.009330254
CRIM1,3.008972669
ING4,3.006755786
ANP32A,3.006558589
DNAJC13,3.006415489
SLC4A7,3.004951832
CIAO1,3.003994484
RNF130,3.003941882
SLC15A2,3.003485462
WDTC1,3.002184025
SPEN,3.001637641
JMJD6,3.001287026
ARL5B,3.000474184
MUM1,2.998858733
RUFY1,2.997598374
ZMYM2,2.99738998
TULP3,2.997078379
MGAT5,2.997052232
USP9X,2.995806112
PRR13,2.99565606
PHIP,2.995210296
STUB1,2.994787767
CREBBP,2.994698469
RBAK-RBAKDN,2.994164228
GSTP1,2.992948756
APPBP2,2.99279188
HTT,2.99124922
GRK3,2.990935958
ZNF639,2.990334879
UBXN7,2.98945477
WWP1,2.986617379
HOMER3,2.985368763
CNGA1,2.985271147
MPC1,2.985167441
LEMD2,2.985141779
G3BP1,2.982223237
FOXP2,2.981524717
TCF7L2,2.980462628
CCT6A,2.979794508
UAP1L1,2.979592468
HSD17B7,2.97859397
MRPS5,2.976220546
RNF144B,2.974324228
RAPGEF1,2.973986371
ISCU,2.972802637
TIMP2,2.972340561
C1orf43,2.972130491
ZCCHC10,2.97176773
TSC22D4,2.970619058
GNB2,2.970611431
TMEM59,2.969693547
SYCE1,2.969515203
TOM1,2.968948543
DENND1A,2.968874506
PLEKHA8,2.967904623
OTULIN,2.965810141
HPS4,2.962570433
MAP2K3,2.958539499
P2RY14,2.958505371
YTHDC2,2.957680401
KIF16B,2.957529663
AIF1,2.957203269
SCAND1,2.95708625
TGIF1,2.956657568
NRIP1,2.956364813
ZNF518B,2.956176039
RIPOR1,2.955986551
EI24,2.955941443
DNPEP,2.955426654
ERVMER61-1,2.95390984
SUGT1,2.952031118
MCU,2.950732502
FUBP3,2.950525261
OSBPL3,2.950468639
LAMB2,2.950438443
AL355916.3,2.947244789
SMAD5,2.946703481
FGFR1OP2,2.946009937
DCAF7,2.943297934
SERTAD1,2.94226981
RUBCNL,2.940581666
SNRPB,2.940167133
MOCS2,2.939496314
NETO2,2.938544994
HSP90AA1,2.937557285
LAMP2,2.936892443
MRPS6,2.936698346
YY1AP1,2.936610336
PEPD,2.93635659
METTL17,2.934924288
TMEM123,2.933643673
UHRF1BP1,2.933425042
TRMT1L,2.932141668
HNRNPD,2.931494732
FCMR,2.929838469
TPI1,2.928420705
MXI1,2.925991369
RYBP,2.925871262
RGPD8,2.925279685
PDPK1,2.924341275
DENND4B,2.924201523
NFKBIB,2.923245346
NFIA,2.923054215
SCYL1,2.922882588
HMGN2,2.922626472
PIP5K1C,2.921937348
LSM14A,2.921605501
RPL10,2.919698949
NIN,2.917755514
SFPQ,2.917462832
ANKRD13D,2.917241815
MATK,2.916409654
SERPINH1,2.916317034
YTHDF3,2.91604507
ATG101,2.915526479
STK38,2.915097029
GNPTG,2.914737511
ATP11B,2.913342833
MAP4K2,2.91280868
KMT2C,2.912786412
AL353759.1,2.912357482
SYNRG,2.912262002
GTF2H1,2.910476162
EPS15,2.909243055
RIC1,2.909098989
IWS1,2.908816017
MIER3,2.908810416
SERBP1,2.908223304
PLEKHB2,2.907483859
ZFYVE9,2.907459762
HNRNPH3,2.907239728
GNS,2.907139862
GRK2,2.905755284
SF3A2,2.90346211
