NAME,Freq
HSPA1A,3.577581943
TPI1,3.574693752
C1orf35,3.573335284
OGA,3.567746169
PLEKHA6,3.560723632
SIAH2,3.553891861
AC093227.2,3.552434121
FADS3,3.54544871
VEGFB,3.538437164
GRWD1,3.536367635
MFSD2A,3.534278372
HDAC5,3.527806011
HOOK2,3.526612674
UCHL1,3.5231675
HSPB1,3.518879764
MFGE8,3.511851024
PIP4P1,3.50974374
ADRM1,3.509505599
SLC25A39,3.506808583
SSNA1,3.477085652
IRF2BPL,3.470365187
STUB1,3.469612305
HBB,3.466940139
EPHA7,3.460149536
CENPB,3.452882088
NACAD,3.447635976
AL031777.3,3.441273129
PPID,3.441068202
EIF5,3.436108152
SELENOW,3.427142507
HSPA4,3.422461434
KCNN3,3.421435029
MAP2,3.418596226
RSAD1,3.416136263
MXD1,3.415537561
DUSP3,3.412676307
EFNB1,3.405765329
NPIPB15,3.391019228
CHORDC1,3.390795293
C9orf153,3.384218233
HSPA8,3.379336643
CCNI,3.37581202
BTG1,3.369805671
ADAR,3.367070305
AJM1,3.36687023
PMP2,3.36263478
CTU2,3.352174263
ACAA1,3.349985569
MAPK10,3.347832722
ASNS,3.346227009
ABTB1,3.344474759
AC012636.1,3.34368419
NPRL2,3.343077657
TBL3,3.342705769
BIN3,3.342588551
NAV2,3.337981972
PHB2,3.335230311
GSK3A,3.335048084
HIST2H2BF,3.326411734
DNAJB2,3.324219988
MRPS34,3.321164377
ENGASE,3.319325442
DCXR,3.319205649
UBALD2,3.315642723
UBB,3.312824376
MAF1,3.311592509
FZD9,3.308826873
CCDC85B,3.306189657
TM2D2,3.3038983
PDZRN4,3.299229997
CU633967.1,3.294284561
FKBP4,3.293931896
DIRAS2,3.291779417
HIST1H2AC,3.290298477
FOSB,3.285347165
PEA15,3.282692274
DACT3,3.281259668
AUP1,3.280650191
ATP5F1B,3.280069391
TAF7,3.279992509
FSD1,3.274067592
FAM50A,3.273433628
IMPDH2,3.27155371
SQSTM1,3.268904636
HRASLS2,3.263739477
ZCCHC2,3.262920877
CC2D1A,3.251232301
RBM8A,3.25019748
DNAJB6,3.245001404
TMEM54,3.244618648
PPP1R3C,3.244400326
SARAF,3.243997769
POLR2I,3.241887989
AIP,3.241102968
NKX6-2,3.240435996
HSPE1-MOB4,3.240399028
DEXI,3.230057839
P4HA1,3.229900255
SNX3,3.228240306
SFTPD,3.223113115
SOX4,3.216453236
TCEAL9,3.21590199
MAFG,3.214874621
FRMD3,3.213096877
MAT2A,3.211897784
WWTR1,3.210524613
THAP11,3.209419205
CCDC86,3.206376284
JADE1,3.202651427
AL034417.3,3.202396343
ST13,3.200440238
CLDN15,3.199949177
ASAP1,3.199724712
HIST1H2BJ,3.1947788
CNTN2,3.193065678
HSPA4L,3.190405622
TPRG1L,3.189490436
METTL26,3.187078634
HSPD1,3.185926024
FAM3A,3.180344615
DOCK7,3.179561373
RNF187,3.172586827
NAP1L3,3.170481088
FO393418.1,3.165984615
TNFSF13B,3.165830576
FXR1,3.16529452
CCT3,3.161230987
NFKBIB,3.159906058
ZNF579,3.158237003
RGS2,3.156959869
PLOD3,3.154574051
MRPS6,3.15205419
GULP1,3.150849483
SOX10,3.14999163
PLD6,3.149184106
MIEN1,3.146245861
ARFIP2,3.14479773
AP001347.1,3.144102283
ANKRD2,3.143467585
ZFAND5,3.141808769
AAMP,3.139054176
AC015849.1,3.133920297
CBR1,3.133404275
RAB21,3.132712083
LINC01876,3.130526071
ACADVL,3.125821355
CBX4,3.125213893
ACTRT3,3.123542385
CCT4,3.122861999
AC015845.2,3.12271276
ZNF614,3.122057332
SNAPC2,3.121850458
RPL8,3.119318603
YWHAG,3.118042477
AC003002.1,3.115046196
AL353759.1,3.110801158
EIF2B5,3.108920024
PPP4C,3.106646712
MKNK2,3.105710521
LRP1B,3.103555319
KLRD1,3.098789185
ARL2BP,3.097951135
AL035252.3,3.097510243
UBALD1,3.094805172
HSPA1B,3.093866182
STK40,3.093089959
HDAC7,3.090641941
SERTAD1,3.084475948
GGA2,3.084171733
MAP2K2,3.082525676
LRRC58,3.080426296
CIZ1,3.079738117
AC006511.4,3.075506871
THYN1,3.074982503
CCDC117,3.074685713
ENO1,3.074257754
ZFYVE28,3.073359923
SNRPF,3.072767906
CLDN12,3.066269398
LINC00158,3.065262905
XPO1,3.063897701
SNAP23,3.063605582
KLC2,3.062821197
CNOT3,3.060536
FEM1A,3.057692239
AC025580.3,3.056862462
SOD1,3.056421406
RCCD1,3.054547177
KMT2B,3.054010409
TCP1,3.050122199
CSRP2,3.047773994
XAB2,3.046492959
LMNB2,3.044146511
EPM2AIP1,3.041768498
IQUB,3.041441795
DGKE,3.035645258
HDGF,3.033946133
AL358154.1,3.033483532
TPP1,3.030665246
ATG101,3.030155651
AC012615.1,3.030010042
PSMB4,3.027356933
MEPCE,3.025607445
MOB1B,3.024253139
CDKN2C,3.022466507
THOP1,3.022356713
UBL5,3.017479682
ATP13A2,3.016718692
MT-ND4,3.016539572
ZFPM2,3.0151968
RAN,3.015166496
PRKRA,3.014133034
CLPTM1,3.013946223
SS18L2,3.010892386
SSRP1,3.005540385
ZNF134,3.004509836
SNHG21,3.00401453
BMI1,3.003800199
ATP6V1B2,3.003159162
ZNF324,3.003123426
FKBP8,3.001730988
RPS5,3.001711236
NKAIN1,2.999440593
TECR,2.999343267
CALM1,2.995689432
ZFP36L2,2.995303439
GMNN,2.994184223
PSMB1,2.993584611
TBRG1,2.991641937
MOCS2,2.986741078
AC008695.1,2.984005409
ZCCHC12,2.983598364
PAXX,2.983566645
CCNDBP1,2.981346252
TOM1,2.980357508
JDP2,2.979508531
NFIL3,2.976685543
ATF3,2.97347025
BOK,2.971642045
ZNF768,2.968681228
TCEAL7,2.967539253
NDUFB4,2.966001384
SNX31,2.965524245
ADARB2,2.963888904
YY1,2.963078869
CCDC121,2.961505078
ZNF787,2.961282509
RPL13,2.96037946
CALCOCO1,2.958382059
MAP1S,2.95781976
ECH1,2.957072017
NR1D1,2.956447612
DOHH,2.95267483
POR,2.949494618
AP003469.4,2.948855533
CDKL1,2.945985921
SLC3A2,2.944139116
COPRS,2.943509068
RAB3IP,2.943350998
RUVBL2,2.942381905
KBTBD7,2.941795324
BCAR1,2.938484612
BANF1,2.935247256
CCT6A,2.934568168
SIPA1,2.934136141
DCAF4,2.933921262
C9orf40,2.933572756
ACD,2.933433855
AP003352.1,2.932294214
JMJD6,2.932284489
IER5,2.928058416
AGAP3,2.927112176
ALKAL2,2.926361477
ZNF281,2.926167257
CAND2,2.925876716
SHC3,2.923770992
SLC25A11,2.92368492
ASAH1,2.922591273
MAP1A,2.922195279
ZNF395,2.920311146
ST3GAL6,2.918603181
CRTC2,2.917305498
SMG9,2.917117046
NR2F6,2.912926189
DYNLRB1,2.912461079
METRN,2.911882299
KHDRBS1,2.911620528
DEDD2,2.911028404
HCFC1R1,2.909457959
TPM1,2.907702441
C19orf66,2.905961422
UBE2M,2.90476338
ITGA10,2.904476485
CCT5,2.903271221
E2F4,2.903012698
RHOBTB3,2.90224072
SERHL2,2.901631402
AC239868.3,2.900468582
DVL2,2.90036829
PRPF31,2.899853635
NAA60,2.898699306
KBTBD2,2.898632922
ELAVL3,2.898440438
HSPA1L,2.897562138
SNRNP40,2.896377336
CAPZB,2.896146122
NETO2,2.894988237
CCDC102A,2.894880908
MT-CYB,2.89298867
SEC61A1,2.891149286
UCHL1-AS1,2.890348691
CALM3,2.890283692
DAXX,2.889630205
SMARCA2,2.880205058
DDX49,2.875927563
DDIT4,2.874953122
NUFIP2,2.874877113
DIAPH1,2.873737199
ELMSAN1,2.869362479
BIN1,2.868248614
SLC7A11,2.868011765
TPRN,2.867835784
NACA,2.867749116
NUDC,2.862759637
GALNT2,2.860097411
PPDPF,2.859533579
UBE2S,2.859518552
RIC8A,2.858410904
TMEM26,2.857847567
YWHAH,2.856787539
MNT,2.856762569
FOXO6,2.854346174
RELA,2.850497191
HGS,2.848557805
BEX2,2.84828542
CCDC124,2.84619939
DAZAP2,2.845742327
ARHGDIA,2.845408464
PKNOX2,2.84176396
HNRNPA3,2.839160996
DNAJA4,2.837853679
PTPN13,2.836955922
PPM1E,2.836702823
BNIP3L,2.836509174
LMBR1L,2.831040312
SCAF1,2.8308698
SDR39U1,2.827953512
ATG4B,2.825341333
MAP2K4,2.824884206
NT5DC2,2.823444134
LINC00310,2.822326228
C9orf78,2.820681334
EFNB3,2.820459162
EXOSC6,2.818564227
TANC1,2.818457632
PGK1,2.818120343
BAG3,2.816837071
OBSL1,2.815819045
TUBA1C,2.81148138
RFNG,2.810048259
LUZP2,2.806683667
NTHL1,2.805644495
MGAT4B,2.804793828
EPHX1,2.803505762
DENND5B,2.803099108
UBE2Q1,2.803035466
FDX1,2.802819813
ADGRL3,2.801199835
SLC39A6,2.800821669
OVGP1,2.800612083
COPS9,2.800214761
SAT2,2.798360842
SPINDOC,2.798018002
HSBP1,2.797364012
SLC25A1,2.797239131
DAAM1,2.796944294
SDK2,2.796007044
HNRNPF,2.795502652
NEU1,2.795058166
EIF1,2.791629233
KBTBD6,2.79015553
TSEN34,2.789554263
LRP2BP,2.789037489
ARHGEF7,2.786833261
ROBO4,2.786651917
PYGO2,2.784610585
USP2,2.784086602
ADAP1,2.784041616
ARRDC3,2.783913595
KLHL21,2.781127004
Z84488.2,2.779481855
SF3B2,2.779276794
ACER2,2.778841762
SAC3D1,2.778076794
CBARP,2.776925653
CDK2AP2,2.773383994
SOAT1,2.773148073
CYP39A1,2.773070663
CARS,2.770601521
DNPEP,2.76964998
ZNF524,2.76666604
NOLC1,2.76516463
GRK5,2.765162952
AC091729.3,2.76309531
DCAF5,2.763058114
SKI,2.762646804
PPP1R9B,2.762584593
STK11,2.762098706
PPP1R15A,2.761554071
MAGI3,2.761496292
FAM131A,2.760149165
C2orf69,2.759195475
RNPEPL1,2.757969064
FNDC3B,2.75405559
GAPDH,2.753305486
COX19,2.752962736
ZNF473,2.751993691
ASNA1,2.751699775
TIMM44,2.750269367
AC083862.2,2.750082173
ZNF483,2.747569988
DHPS,2.746456518
GIPC2,2.745320755
IER2,2.744736716
ARHGAP5-AS1,2.744398028
KRT10,2.744301039
VCP,2.744234516
TINCR,2.74245233
TNFSF9,2.740671728
GSTM3,2.739903063
FGFR1,2.738537704
RBM42,2.738525232
FAM225A,2.738342458
HERC5,2.737990175
ZNF286B,2.737549308
EIF1B,2.736938207
ARRB2,2.736937404
IGFL4,2.73376277
LINC00640,2.73204126
CCDC115,2.731690749
BTN2A2,2.730996929
CDC26,2.729453223
MFSD10,2.728069547
TMEM216,2.727522278
CORO1B,2.726663541
ABHD3,2.724483031
TAF6,2.723910403
ACOT7,2.723054437
DPAGT1,2.722928253
TIMM13,2.721136147
UBL4A,2.720912309
AC107952.2,2.720747777
BTN3A3,2.719852863
CDKN1C,2.717622595
TGIF1,2.716349992
LINC02475,2.715929355
SPATS2L,2.714583534
SLC26A11,2.712756803
FAAP20,2.712563567
NLGN2,2.711612765
MGARP,2.71121975
CEBPG,2.710995711
MCRIP1,2.710857619
FBXL6,2.709698372
ATP6V1G1,2.709569959
AC090531.1,2.709071984
EIF4G2,2.708513716
CHCHD10,2.708260844
AC097359.3,2.706749502
CNKSR1,2.706146506
NELFB,2.705501419
ZNF319,2.705163117
ZNF446,2.701875217
TSPYL4,2.701017624
NOP56,2.700765094
NANOS1,2.700385154
PURB,2.69862103
MRPS15,2.697666134
MAPT,2.697216975
USP19,2.696384958
MAIP1,2.69630862
IRS2,2.695981935
SNRNP200,2.694460722
FKBP2,2.694048434
MAGED2,2.693757049
GTF3A,2.693144486
LRIF1,2.693004082
PGM1,2.692387087
ZSCAN18,2.691666367
RETREG2,2.690767509
TUBB8,2.690002469
POP4,2.689464544
NUBP2,2.688513491
LRP4,2.687772529
MADCAM1,2.685769943
ZNF549,2.685305009
C4orf48,2.68406983
DXO,2.683975635
MAZ,2.683297109
ATF4,2.682158991
GPRASP1,2.680623229
KLK6,2.679264869
MCL1,2.67585853
AL590434.1,2.675226781
NTMT1,2.674757612
SCAMP3,2.673011101
CCT8,2.671770616
QSOX1,2.671218666
PGAP1,2.67054509
NEIL2,2.669281161
IL17RB,2.668172871
TNIP2,2.667553383
RPUSD1,2.666725059
PPM1K,2.664886496
ZNF513,2.663203454
HSPA6,2.6621916
MIIP,2.660825454
MYOM1,2.66038295
EIF4A2,2.659961368
AC012467.2,2.658254281
ATXN2L,2.658124778
MITD1,2.657592211
LGMN,2.656199154
HRH4,2.655805731
PHGDH,2.655737596
KIF1A,2.654694549
MRPS26,2.65269009
PCNP,2.65208866
NAPRT,2.651817408
BTBD6,2.649640967
ASB4,2.649617615
PPP1R16A,2.649452386
DNAJC1,2.648946341
MORF4L1,2.648778315
PRMT1,2.647972611
NR4A2,2.64717262
HYPK,2.646087415
EFCAB7,2.64356793
FRMD6,2.642453093
LPIN1,2.64203837
RPS10-NUDT3,2.641982971
PURA,2.641489525
DRD2,2.639020937
EIF4EBP2,2.637239117
ANP32A,2.637189081
SERF2,2.636528001
BCO2,2.636317108
NORAD,2.636041065
PKDCC,2.63370699
TENT4B,2.632957125
TINF2,2.632953547
GTPBP6,2.632834774
RANGAP1,2.632335514
TUBG1,2.632263063
AZIN1,2.631326123
RALY,2.630720675
AC025263.2,2.627754839
BEX4,2.627074682
HMBS,2.626316095
BCL9L,2.62468735
RALGDS,2.624570257
PDXK,2.624137431
TBCB,2.623855028
PJA1,2.622990157
PIM3,2.622957367
CASS4,2.621625501
SLC6A12,2.620139027
DARS,2.619088143
CYYR1-AS1,2.618747484
IL1RAP,2.618431825
NSUN5,2.618256125
AZI2,2.61785229
AL451165.2,2.617350073
ADO,2.617016553
GCC1,2.615560332
MT-ND4L,2.614174305
DENND4B,2.613838557
LYPD1,2.612746317
CCT2,2.611918951
TRIM8,2.608790098
LINC00672,2.608728956
PPP2CB,2.608349763
TARS,2.607993208
SET,2.60783097
EIF2AK4,2.607392836
KAT2A,2.606662513
MTCH1,2.605860897
NUDT17,2.605521306
HSD17B7,2.604873443
TRA2B,2.603573855
AC091167.6,2.603295866
NOB1,2.601305363
TUBG2,2.600891561
ZMYM3,2.600587253
PFN1,2.599311084
PDLIM3,2.598847855
PRKCA,2.598625283
ENSA,2.598089939
DHDH,2.595919387
CDKN1A,2.595513045
TMEM59L,2.594348171
ZNHIT2,2.593939446
MSX1,2.592625776
MARS,2.591886979
C20orf96,2.591857421
LINC00847,2.591218549
G0S2,2.585831522
RPSA,2.58507746
CAPS,2.584969261
SAMSN1,2.584543375
NDUFB6,2.583908069
SPR,2.582369679
TSHZ1,2.581423835
AC245033.1,2.581274243
XXYLT1,2.580864342
PCID2,2.580643669
FN3KRP,2.579738783
AC092142.1,2.579222833
YWHAB,2.57793088
C1orf226,2.57762521
SHMT1,2.575331686
SMG5,2.575143213
ZNF771,2.573622392
BUB3,2.572400892
RHBDD3,2.57183703
SSFA2,2.571634314
GRK2,2.570844733
OSBPL8,2.570792434
CD320,2.568055557
AHCYL1,2.567635239
EFCAB2,2.566289184
MLLT6,2.56622874
ABCC2,2.566082381
SHMT2,2.565870701
CCDC34,2.56585694
RTL6,2.564590114
TUBB4B,2.564335766
MIB1,2.563744813
HPS5,2.562397552
UGCG,2.562096621
FLNA,2.561235175
ZNF646,2.560096224
DYRK3,2.560011507
TCF25,2.556368774
AL359715.1,2.555485558
HSPB9,2.555288667
LINC01588,2.555274624
SOS1,2.554971466
AC018797.2,2.554394161
ADAT1,2.55382129
NR4A1,2.552086665
BRD2,2.552054497
MRPS5,2.552051595
ZER1,2.550778712
NXT1,2.550529063
ZNF268,2.550503963
BCAP31,2.549942209
SLC26A9,2.548854791
NARS,2.548833305
NAPA,2.546147066
CNTD2,2.545935269
PARD6G-AS1,2.545611427
ARHGAP20,2.543137848
ERCC1,2.542869604
SORBS1,2.542588826
SLC22A14,2.542213921
C19orf24,2.542212207
AP000446.1,2.541637539
HMGA1,2.54081958
ILVBL,2.540260944
ABCA9,2.539170217
ASPRV1,2.539020594
TUSC1,2.537663697
HNRNPK,2.536831617
OGFR,2.535133304
MTMR11,2.535045248
C14orf132,2.534083358
SNHG10,2.533404048
AL512306.3,2.533315852
CSTB,2.532587029
GAS2L1,2.532306547
ASPHD2,2.532274468
SMAD1,2.531894204
SERPINH1,2.530384186
HMGB1,2.53017831
YARS,2.530030307
INPP5F,2.529553602
CYCS,2.52888155
BTLA,2.528823945
GPS1,2.527627483
SLC16A4,2.527359114
RIN2,2.526902713
USP5,2.526702466
AC097662.1,2.526457767
SCYL1,2.525382554
CIB1,2.523426439
ALKBH7,2.522978436
IARS,2.522208037
MGST3,2.521587024
PSME2,2.520315748
SDHAF1,2.519084127
C4orf47,2.519045212
ZFAND2A,2.518752496
ANKRD9,2.518632868
HSPBP1,2.518151261
PNPLA6,2.518123268
PTBP1,2.517053799
RRAGD,2.516822945
PRMT5,2.516799945
HNRNPU,2.515474195
BRPF3,2.512803591
BAALC-AS1,2.512446444
AC130456.3,2.511444264
EIF3B,2.50935637
TLE4,2.508282321
STOML2,2.507113659
STX1B,2.505927288
PMVK,2.504818181
ATP1B3,2.504722618
TCEAL1,2.504328834
CSNK1G1,2.503703729
DISP1,2.503551882
CPNE1,2.502222884
NCSTN,2.501863063
EFCAB12,2.500300857
LINC00862,2.499830136
POLR2J,2.499697957
TMEM106C,2.497419711
GPN3,2.497129787
RHOBTB2,2.496921886
MAPK1IP1L,2.496501119
GAS1,2.496374182
CYTH2,2.493750222
SLC25A28,2.492075024
MFSD4A,2.491460967
MYO15A,2.489839477
KIF5B,2.48965591
GPR143,2.488638778
FBRS,2.488050082
UBE2D3,2.487846504
KIZ,2.487042061
FHDC1,2.485707693
GSDME,2.485599449
PCBD1,2.485260876
GNPDA1,2.485224175
UBXN1,2.482691738
PLXNA1,2.482446074
HIST1H2BE,2.481879735
RAB3IL1,2.478834543
TRIM26,2.478667194
AC006538.2,2.478532502
FTL,2.478173383
PTCH2,2.476814059
AC104825.1,2.475645436
SYP,2.475442919
ARL6IP4,2.474093073
CSF1,2.473225859
TRMT61A,2.472957798
AP002373.1,2.472865696
ADNP2,2.472534309
ZNF24,2.472491314
AC245187.2,2.471545851
RENBP,2.471307987
MRPL28,2.471218693
HACD3,2.470998776
AL355488.1,2.470708626
CBS,2.470673691
IVD,2.470444647
YPEL3,2.469614694
SH3RF3,2.469539283
AC009063.3,2.469457864
AC017074.1,2.468995161
MOB4,2.468714671
CPEB4,2.467928411
ANKRD13D,2.467920826
ZNF106,2.465906741
IL6ST,2.464155279
AL136115.2,2.462797386
BAMBI,2.46266113
AC004076.1,2.462419983
AC022144.1,2.462170286
RHBDD2,2.46180468
ELP2,2.460771249
DCTN3,2.460638208
ELAVL1,2.460217511
SLC2A4RG,2.459065046
AC009955.4,2.458894281
HMGB2,2.458614594
KLHL9,2.457705717
MDGA2,2.457596259
NUDT16,2.457096989
BUD23,2.455898393
RUNX2,2.454568434
LSM10,2.454001146
PAPOLA,2.453200889
CYHR1,2.452776967
DUSP4,2.451755271
POLR2C,2.449590576
FBXW5,2.448629759
MRPL9,2.448373777
UBA1,2.448299957
KEAP1,2.448030643
ORAI2,2.447985841
CACTIN,2.447782299
KCTD17,2.447396419
GID8,2.447224596
LEAP2,2.445938787
CPE,2.445552097
AP5M1,2.445392955
MBD3,2.444294127
TESK1,2.444105897
CITED2,2.443107209
FOXP2,2.442300653
C8orf88,2.441469906
RRAS,2.441319341
SRGAP3,2.441303753
HNRNPUL1,2.440527848
AC005332.6,2.438914528
IDH3G,2.438644352
ZFAND2B,2.438024008
BRMS1,2.437378473
PNRC1,2.437050895
NDUFS2,2.436394028
MRPL41,2.436139562
AC005261.3,2.435588635
KBTBD11,2.435037634
THRA,2.433649887
PCYOX1,2.433143532
AC090159.1,2.431914936
IRAK1,2.431163236
YWHAQ,2.430382369
RACK1,2.430031405
SOWAHC,2.429563067
CHURC1-FNTB,2.428843371
IRS1,2.425254275
ANKMY2,2.425203738
EPHA4,2.424413941
CENPV,2.423656325
CASP7,2.422405669
NDUFA13,2.422371261
FGF2,2.422290737
RAB1B,2.422170234
PKD1,2.420821079
ELOA,2.420605482
TOP1MT,2.420232666
ATP5ME,2.419254581
DBP,2.418660187
MRPS2,2.417854367
SUGT1,2.417616573
RNF114,2.416564269
UCP3,2.416442403
MXD4,2.415912135
MBOAT2,2.415391683
SHKBP1,2.41445037
EPHA10,2.414132909
ATP5PF,2.414109938
FNTB,2.413608927
DUSP23,2.413499459
SLC7A5,2.413366856
WDR1,2.409203465
RPS15,2.409051663
SERBP1,2.40776897
AF038458.3,2.405738967
RABL6,2.404707196
CAMK2D,2.404623689
GARS,2.403201464
LONP1,2.403125189
ATXN7L2,2.403059027
C1orf122,2.401265911
MLLT3,2.400788811
ENTR1,2.400743078
FAM126B,2.399632522
ABCE1,2.399464774
CRHBP,2.398985563
TPT1,2.398280375
UROS,2.397364447
GUK1,2.397224851
GOLGA3,2.397216235
H1F0,2.397184999
LYPLA2,2.396541604
H2AFZ,2.395602786
RPS19BP1,2.39517939
CAMK2G,2.391873208
RNF25,2.391710958
ZNF470,2.391211027
SIRT7,2.390836402
ALDH2,2.388895413
TXNRD1,2.38816231
DVL1,2.387951468
MYH14,2.387660709
Z82190.2,2.386833408
PSMB6,2.386027537
COPA,2.385208895
PRR14,2.384034249
PRCP,2.383239076
TRABD,2.382553069
CORIN,2.382068181
KLK14,2.380168788
AC010735.2,2.378692637
SLIT2,2.378481115
ITGB1BP1,2.378078181
CCDC168,2.378019771
NARF,2.377854811
GAGE10,2.376802658
PA2G4,2.376430833
PEF1,2.376014566
RHEBL1,2.375645188
WDR18,2.37387708
LACTB2,2.373754793
RAC3,2.37347128
NOP58,2.373428433
DUSP1,2.371912786
HECTD2,2.371831462
TCEA2,2.370783792
PDLIM5,2.370598946
ARHGAP12,2.370442323
HSD17B1,2.368639537
SH3PXD2A,2.368539516
RNF44,2.365221731
HIST1H2BC,2.364711844
EIF5A,2.364376481
PRMT3,2.36392646
ARF6,2.363877878
CRIM1,2.363741624
CLK3,2.363679132
LMF2,2.362993111
ZNF518B,2.362463299
BOK-AS1,2.360682431
UBE2A,2.36021623
LYRM2,2.359893374
CLK1,2.358654254
NUAK2,2.358082343
SURF2,2.356856391
HAPLN3,2.356729801
DMBT1,2.35631076
GADD45B,2.355538037
LINC00906,2.355185116
C17orf67,2.355113638
UBQLN1,2.354995071
ISOC2,2.354640946
CENPW,2.353177839
ARHGEF33,2.352910777
SARS,2.352133366
AC090527.2,2.351490471
UNC5B,2.350381929
RARB,2.349819014
NOL7,2.349348195
ZGLP1,2.348983985
SMIM29,2.348598821
UHMK1,2.348305166
NETO1,2.348125969
GRN,2.344748833
GUCA1B,2.343609353
LSM7,2.342964959
TNFAIP1,2.341353116
RSL24D1,2.341129582
RAC1,2.340917715
SPHK2,2.340797047
VASH2,2.339802475
PRPF19,2.339077877
HTATIP2,2.338125155
MRPS12,2.337236831
MRPL4,2.336212377
YOD1,2.335358282
NDUFB10,2.334148996
MAF,2.333797699
SRSF2,2.333788042
NAA16,2.332949141
FAM117B,2.332626131
NHS,2.332545229
B4GALNT4,2.330903355
RGMB,2.330730795
AP1S1,2.330162391
NDUFV2-AS1,2.330124009
AC005225.2,2.329616751
PXDC1,2.329535161
TRAF7,2.32868193
ZNF330,2.327972198
LASP1,2.326582246
KCTD6,2.326174022
PLEKHB2,2.325996425
DNTTIP2,2.325885205
MAPKAPK3,2.325291327
EXOSC4,2.324986247
MAP1LC3B,2.323775073
PDRG1,2.323738748
GPR89B,2.323615277
HNRNPH2,2.323384956
NDUFC1,2.322927183
FAM181B,2.321830905
AC016700.3,2.321014571
PRDX6,2.320535057
SALL2,2.318710034
SLBP,2.317814053
KHSRP,2.317594334
JOSD2,2.317558513
TUBB4A,2.317499149
ALG2,2.316495173
RPL18,2.316345676
CAPN15,2.314664202
DCTN2,2.312985105
NPC1L1,2.311947258
AL034417.4,2.311763188
NOC2L,2.311237521
NEK10,2.311003991
AC133528.1,2.309615448
APEX2,2.309065256
CKS2,2.309020143
TRAF2,2.307007904
ZNF761,2.306895657
PIP5K1C,2.306540882
IDH3A,2.306424931
CR936218.2,2.306174518
PUF60,2.306000581
BEX3,2.305213387
MBOAT7,2.303392093
ATP2C1,2.303303251
GAREM2,2.303248689
SQOR,2.303206308
TMEM74,2.30310821
AC008991.1,2.302503489
OCEL1,2.301836967
CGN,2.30106751
AC023983.2,2.300976251
MCU,2.300407002
TNFAIP3,2.30031877
LEMD2,2.300267856
CAST,2.300165587
ARAP1,2.300117811
SIRT6,2.29970521
NMB,2.298491575
CCT7,2.298470193
GKAP1,2.29832674
HIST1H1C,2.297673886
EN2,2.296442642
PLEKHA7,2.295670648
MRAS,2.294795588
METTL21A,2.293238832
DNAI2,2.292672768
LINC02478,2.292608038
ATP6V0A1,2.292477518
FAM102A,2.291787429
AC115618.1,2.291100493
B4GALT5,2.290593861
BICDL1,2.289338054
CCSER1,2.287825262
ZNF358,2.285634482
AL133216.1,2.282216667
NFKBIE,2.281513681
ADAM9,2.280810883
ABCD4,2.280789105
AL358335.2,2.280657555
GABRR2,2.280092117
KLC4,2.279325807
