NAME,Freq
TMEM158,3.412219937
RAB6B,3.411446633
CIT,3.405413582
C12orf75,3.403320157
PIP5K1C,3.39964115
AC017074.1,3.398790371
CBX6,3.398014102
COPA,3.392289609
SMC5-AS1,3.391328336
ANKRD42,3.390263693
C17orf67,3.387974557
PPIL4,3.387814913
CSDC2,3.386194559
TAGLN2,3.384096892
NACA,3.383416885
AC007938.3,3.377519566
PHF10,3.376621617
EIF2S2,3.375378051
ZNF227,3.37295965
MSN,3.372459136
AC112484.1,3.369519409
MPV17L2,3.366983812
OSBPL10,3.364978965
CKS1B,3.362611889
EPHA4,3.362381018
PSMB6,3.360122926
SPATS2L,3.357399168
NES,3.356591078
TUSC2,3.354996086
UBR2,3.350376206
AJM1,3.34217336
RPL32,3.341206029
AL162311.3,3.340327424
TMSB10,3.337378329
ZBTB21,3.336771062
CNBP,3.334331385
KIAA1549,3.333038031
AEBP1,3.331923592
SLC45A4,3.331403235
H1FX,3.326009246
MRPL55,3.324085109
ANXA1,3.320836395
VDAC1,3.320459392
FABP5,3.320177199
OGT,3.319413731
USP22,3.31507363
RPLP1,3.310365302
CPED1,3.309884219
CCT2,3.307896233
AC090772.3,3.304188042
TEAD3,3.294073706
ZNF319,3.29244213
EIF4G2,3.291862404
KLHL21,3.289220754
HIST1H1C,3.287537779
RBM24,3.28418121
AC005355.1,3.2824226
RYK,3.282145647
SMARCA2,3.28019337
RAC1,3.279327594
PTMS,3.279246707
DNAJC1,3.279089704
SMIM29,3.274699448
SLC7A1,3.273194858
GNG5,3.272432889
RNF169,3.270477738
GPN1,3.269844777
AFP,3.269322538
LY6H,3.26861766
PLOD1,3.262099954
ALDH1L2,3.260659347
GPBP1,3.258642452
ACLY,3.252855898
HRK,3.252403028
CRYAB,3.251943882
PTPA,3.250265566
CLDN12,3.246923638
NDUFB9,3.245183754
TUBB,3.238272096
LRRN1,3.236292162
CCT7,3.228009793
MYH9,3.22680536
PRRT1,3.223738899
PRICKLE2,3.223177928
UBALD1,3.222935375
AC021678.2,3.222718374
USPL1,3.217812234
MITD1,3.217743097
DLG3,3.211787396
S100A6,3.209296164
TAF7,3.208602823
TRMT112,3.205760963
RPS24,3.200887621
NADK,3.200160912
EPRS,3.195755191
UBL5,3.193319916
ZNF106,3.192843447
BEX2,3.190244198
MRPS34,3.190217207
EVC2,3.189950948
UQCR11,3.189866683
AC011444.3,3.188675614
GNAS,3.187992579
XRCC6,3.185399347
FHL1,3.183621521
H2AFZ,3.183006381
IQGAP2,3.182444349
CNTNAP3B,3.181314648
NDUFA13,3.18117661
SNAP23,3.179198314
RPS20,3.178228077
SEZ6L,3.176360696
CIART,3.175622564
RHEB,3.175160556
MBNL2,3.172641634
CBS,3.17033232
SNRPB2,3.165819923
NDUFB6,3.162951903
EIF3I,3.161710389
CD24,3.161024906
RPS5,3.157132425
PDS5B,3.15574121
PTPRU,3.154962564
ADAMTS10,3.15178143
TRIB1,3.149411692
RPL18A,3.141874198
MERTK,3.141081818
UQCRFS1,3.14032487
MAPK1IP1L,3.138323207
FTL,3.13266099
SNX31,3.130147514
APP,3.128948073
LRCH1,3.128913017
EDF1,3.128811889
SH3RF3,3.128443301
PDZD11,3.128436706
MRPL14,3.128126511
RBPMS,3.124415797
ASPDH,3.122874782
ANXA8,3.122268344
HACD2,3.121697289
COX5B,3.121311005
YTHDC1,3.119939654
AL355075.4,3.118271163
HERC4,3.117707071
AC106037.2,3.117165179
UQCRQ,3.116109564
NNAT,3.114790593
KLC2,3.114243891
RAB11FIP1,3.11264598
YWHAG,3.109470655
DDIT3,3.106982243
AZI2,3.103411795
BEX5,3.099961011
KANSL1L,3.099250108
IGF1R,3.099053157
RPL3,3.095683558
PSME2,3.09471627
NCOA2,3.089770149
HNRNPA2B1,3.089663764
VAPA,3.089580939
ANKRD11,3.088533962
PLCG2,3.087416189
SLC22A17,3.084574182
FBXL16,3.079854635
PNRC1,3.0783972
NPM1,3.073149455
POR,3.073022237
ATP6V1F,3.071729238
RALY,3.061667573
AC016831.7,3.061032821
MYL12B,3.05742724
PHF2,3.051195659
C4orf48,3.050864455
CSTB,3.05004275
UBE2S,3.049723623
NKIRAS2,3.048818784
RAB1B,3.046321235
RNF10,3.044933073
SDSL,3.044427974
AC008695.1,3.042157735
SNRNP25,3.041747793
TENT5A,3.04155985
ZCCHC2,3.041503987
ZNF787,3.041100898
MAGEH1,3.040742526
LRRC61,3.035951644
ANKS1A,3.034392762
KHDRBS1,3.033048104
ANKRD37,3.030803035
AC244453.3,3.030586972
APTX,3.029500882
CALM1,3.028427958
SERTAD1,3.026045018
HGF,3.025722188
H2AFV,3.025135838
PTK7,3.018376668
ABCA9,3.017639214
FLNA,3.014721515
NAMPT,3.010603601
RAI1,3.008297848
TPI1,3.004906402
GIPC2,3.004240667
BAZ2A,3.002448834
MATR3,3.001655295
MT-ND3,3.00117588
PRPF19,2.997529319
RRAGD,2.997088986
CD63,2.996890567
SDK2,2.99595622
ELMSAN1,2.994609366
SEC14L6,2.993756176
ZFAND3,2.993159004
ATRNL1,2.992108406
NOCT,2.991808528
SDK1,2.990569388
TMA7,2.988111929
MAGI3,2.987944551
ADCY7,2.987610214
RAN,2.986696586
GPN3,2.986674407
BTN3A3,2.985387731
RHBDL1,2.983179215
UBE2H,2.982687249
UBASH3B,2.982226627
ATP5MC1,2.977472993
ROR1,2.976970322
ATP7B,2.976931795
AL590004.4,2.974041886
RAPGEF1,2.969975662
NDUFA6,2.968216174
MYL6,2.967975913
RPL29,2.966841655
NFATC3,2.96482513
RPS19,2.963059897
AC107081.2,2.962519494
LMNA,2.96141681
NBL1,2.960312501
LY96,2.959829023
THUMPD3-AS1,2.95914978
NELL2,2.955837452
SELENOW,2.954787675
LAMA5,2.953662344
CETN2,2.953632199
SAP18,2.953611004
MAP1LC3A,2.948562036
Z99774.1,2.945380897
EIF3H,2.945142175
NEIL2,2.942754417
GID8,2.942087883
LGALS1,2.938717909
NBDY,2.938189711
APLP2,2.93742463
CR382287.2,2.937126369
SLC9A5,2.936791491
CAPZB,2.933041534
NUDT9,2.932315471
CTNNB1,2.932146476
POLR2L,2.932079326
PSMG3,2.932057949
GALNT18,2.93165941
RIPOR3,2.931054346
C19orf53,2.92943937
LINC01197,2.929227641
PPIA,2.925117706
CEMIP,2.925043
PLEKHH2,2.924612379
SLC12A7,2.923403416
MARS,2.923204553
YWHAH,2.921876567
ISCU,2.918495809
DGKE,2.917956061
LRIF1,2.9146831
CRYZ,2.913140245
PJA1,2.912810949
MAP1A,2.912799352
TOMM22,2.911376117
MBOAT7,2.909924913
CABP1,2.908895295
SIK2,2.908359136
FAM49A,2.906631101
MAP3K20,2.905927922
ST3GAL6-AS1,2.905498211
BASP1,2.902451846
SARAF,2.900147604
FO393418.1,2.897102034
ITGA5,2.89691522
HERPUD1,2.894955606
TMIE,2.893221292
SUGT1,2.891396121
BIN3,2.890709713
GOLGA6L9,2.890112773
RHOQ,2.890112039
HSPB2-C11orf52,2.888315699
GPR89A,2.883527871
BEX3,2.883494594
ASAP1,2.881910045
GADD45GIP1,2.879719047
GNAL,2.879184506
ROR2,2.877822876
PRDX1,2.874857116
DPF1,2.872811791
SUOX,2.870622792
SAMD4A,2.868676186
PPP6R3,2.868662542
AP4B1,2.868127902
BAG2,2.866280064
TBC1D8,2.861825874
PRKG2,2.860875888
PLOD3,2.85990683
NR1D1,2.859772736
PTOV1,2.858896832
AL627171.2,2.854558785
NDUFA1,2.853814934
MAP1LC3B,2.851870271
DGKD,2.851781385
RPL35,2.850407666
RPL6,2.849478886
RPL27,2.848969908
CNN3,2.84803853
ZNF83,2.847972116
YWHAQ,2.847863001
COX7B,2.846643218
YWHAB,2.84661036
TENM3,2.845666406
TRAF2,2.844439191
PARVA,2.843485321
RHBDD3,2.841632195
NUFIP2,2.838846331
TACC2,2.838841505
TFAM,2.838507229
PSMB4,2.836888795
B3GNTL1,2.836492006
RAB31,2.83319255
SETD5,2.831723901
ATF6,2.831544015
NFAT5,2.828907267
ATP6V0E1,2.827358385
PLEKHO1,2.824759253
RNF11,2.824619576
CASP7,2.821879676
PDIA6,2.818754043
IGFL4,2.818393233
TPST2,2.817534384
PCSK5,2.815779138
PFDN6,2.815383268
ABHD2,2.814638122
GPR180,2.810280364
CAND2,2.808976415
HIKESHI,2.808492545
OSBPL3,2.806913763
SHISA2,2.806190712
SNTG2,2.806157874
SBDS,2.803639992
KCTD11,2.803352628
AL627171.1,2.803181202
FAM117B,2.801780349
UQCR10,2.800645181
HRH4,2.799742966
MAP2K4,2.799476285
ARHGAP35,2.797897794
RPS18,2.796995845
CDC42BPA,2.796258434
CAMK2D,2.795909404
IRS1,2.794708277
AC091729.3,2.789678244
JADE2,2.786101022
SIX4,2.785911158
HNRNPAB,2.785392963
DNAJC7,2.785215302
IL17RB,2.783099595
P4HA2-AS1,2.778844009
MAP3K11,2.777327155
PNPLA1,2.767306969
ETF1,2.766795782
NAA50,2.765073358
TRAM2,2.762269892
FBLN5,2.761741549
HADH,2.757789839
SHMT2,2.757272438
KAT2A,2.755876889
TMEM248,2.755148239
RAB39A,2.754276416
HDAC5,2.753466774
CDK2AP2,2.753092412
LDHB,2.7511759
ADNP2,2.750929945
MLF2,2.74921176
WDR82,2.748800174
ATG101,2.747956239
SQOR,2.747103142
CDH23,2.745709622
RGS2,2.744799698
ZNF703,2.742248571
LAMTOR5,2.740680667
MLLT1,2.740659373
PHPT1,2.737859823
NDUFAF8,2.737808782
AC139100.1,2.737752206
CREBBP,2.736486429
IL5RA,2.735623463
MTMR11,2.733739834
PPP1CB,2.731262406
TMEM51-AS1,2.731052421
NUCB1-AS1,2.730403145
DCDC1,2.730258286
ZNF473,2.729701687
THAP7,2.727774377
NUPR1,2.726889299
SUMO1,2.724019543
RPL19,2.723717773
PTPRS,2.723545513
SOS1,2.723032521
SLC16A10,2.720420578
PMVK,2.719145503
UBE2D1,2.718786281
POLR3H,2.717883564
RAP2A,2.716569781
DUSP14,2.716563287
MAPKAPK2,2.712995832
AC012640.1,2.712839377
TECR,2.712811626
HIST2H2BF,2.710038607
TUBG1,2.709493761
UFC1,2.708617591
SLC25A4,2.708513319
NOL7,2.706964346
TANC1,2.705981099
DNAI2,2.705385652
FBXO5,2.70531513
KDM6B,2.705177112
RPL7A,2.704343109
CDKN1B,2.703449172
HIVEP2,2.700751081
FOSB,2.699649244
UQCRB,2.699139025
HBB,2.69830804
EEF2,2.698153112
TBCD,2.697102424
TPM2,2.696888066
SH3GL2,2.695374075
GSTP1,2.694369046
MAP2,2.693738773
CFH,2.688536536
NDUFA4,2.688273729
FAM131A,2.685605797
RPL7,2.685046918
HOPX,2.684709071
ARID4B,2.684283312
ASNS,2.681316185
APOL4,2.680892748
ASCL1,2.679474835
NDUFB7,2.676655532
INPP5J,2.675480016
TP53BP2,2.674379741
BID,2.673600676
YIPF1,2.671796263
RPL26L1,2.669448502
ZNF813,2.668213098
ADRA1B,2.668102393
BTF3,2.667008672
ATF4,2.665160697
ARX,2.66306818
BUD23,2.662476788
MIR29B2CHG,2.662346765
DAZAP2,2.661580442
BMS1,2.661362586
GAS1,2.660541433
WARS,2.659984208
MORF4L1,2.659868818
VIM,2.658645972
AC087289.3,2.658343004
SPR,2.658031482
SLC39A6,2.657797457
PEF1,2.656092124
ASCC1,2.655879919
AL365361.1,2.654497195
APOO,2.651671894
SEL1L3,2.650211127
LIMS1,2.649458869
HPS5,2.648743662
OXTR,2.648174971
MOB4,2.646831904
UBR1,2.646752868
RAB13,2.645399102
RCN1,2.644513167
SRGAP2C,2.644429425
LITAF,2.642523761
KCNJ9,2.64208064
NPPC,2.641256725
RNF216,2.640314912
CRIPT,2.638702878
ITGA10,2.637369007
DYNLL2,2.635915776
TTC19,2.635692686
GRB10,2.632823868
RMRP,2.632042314
RAB21,2.631034813
AC092803.2,2.629425413
SF3B5,2.629241678
ASAP3,2.629061736
PLEKHF2,2.62892158
KCNG1,2.628805495
GLO1,2.6276446
GDNF,2.627561802
KIF5B,2.627472816
NDUFC1,2.626855097
CADPS2,2.62680694
RNF114,2.62625837
BCAR1,2.626063787
PRR36,2.62531736
KCTD17,2.624995623
ARID5A,2.623513218
PXDC1,2.623339735
SESN3,2.623092302
COL1A2,2.621020459
PRAG1,2.619440244
SFMBT2,2.618794654
CGAS,2.618189543
HIVEP3,2.617430691
SLC25A39,2.615318268
OAT,2.615049728
AC025580.3,2.61358334
RPL23A,2.613494285
TUBE1,2.611468675
CUL1,2.610626232
GNB2,2.606323059
LAGE3,2.606161582
RPF1,2.606098274
RET,2.605494869
PTAR1,2.603873032
ARHGEF7,2.603033616
DLGAP1-AS1,2.602944656
LINC00324,2.602046866
TBC1D2,2.601106996
FNDC3B,2.599148833
HDGF,2.598241271
VSIR,2.597527945
TMEM159,2.597429946
RPS19BP1,2.596220581
ADCY3,2.594016391
DUSP8,2.592786313
XPO1,2.590562227
MRFAP1,2.590102613
PGAM1,2.589741723
AC097532.2,2.589367449
SDCBP,2.587479587
LATS2,2.587006226
NDUFB11,2.586990391
LETM1,2.586767989
TNFRSF1A,2.58593607
GYS1,2.583487086
GPX8,2.58341355
MINCR,2.581865881
TXLNG,2.58067973
GFPT2,2.580600908
ARHGAP20,2.579923004
TOMM7,2.577366195
GTF2A2,2.575675922
BEND3,2.574523912
FAM114A2,2.574433939
U62317.3,2.57330943
SMC5,2.571769703
ZFYVE27,2.571295054
PKD1,2.571237521
RAI2,2.570387139
AC103409.1,2.570263465
SIPA1L3,2.569744371
AC018797.2,2.568205256
ACTN1,2.567884732
SRRM4,2.567002065
ULK1,2.566732396
SELENOM,2.56596972
SDF4,2.56340958
MEX3B,2.562885073
NARS,2.562643037
TM2D2,2.56244735
AC008892.1,2.56123701
CYR61,2.561052448
LYPD1,2.560943889
KCNT2,2.559693114
HIST1H2BJ,2.559629822
JDP2,2.558886658
PEG10,2.558180138
PRDX3,2.55567602
MAP3K6,2.555206166
CST3,2.55502838
NME4,2.554812903
TBL3,2.554438837
AL354707.2,2.553267582
RPS15,2.550534144
DDX6,2.549159396
NFIL3,2.54868281
DSEL,2.547480719
POLR3K,2.545844445
HINT1,2.545321846
MAP4,2.545216655
SNRPA,2.544110783
COX7A2,2.542221764
NEDD4L,2.540152607
MAF1,2.539806645
NUP153,2.539172271
HRH1,2.538808621
TPP1,2.536981958
GATAD2A,2.535407683
AC111006.1,2.535022118
PSAT1,2.534646717
HCN4,2.534456659
ECH1,2.53390195
AL157935.2,2.532551261
TMEM59L,2.532130239
COMT,2.52958042
SCAF4,2.528140349
ZNF593,2.527639457
SIPA1L1,2.525935946
KDM5A,2.525761238
SEC61B,2.524736044
GCNT1,2.523811769
SMIM26,2.522650412
NSFL1C,2.522331568
LONP1,2.522067669
PELP1,2.521674127
GMEB2,2.520795962
PCBP2,2.520405472
RPS23,2.519886093
SKP1,2.519524504
PIK3CA,2.518029595
NDRG1,2.517744394
NEK6,2.517567761
ABCD4,2.517324279
TMEM181,2.515220487
TMEM35A,2.513193571
RAB7A,2.512463667
LSM10,2.511509564
FAM32A,2.510515139
SEPT9,2.509850037
CCDC151,2.509637158
BCAP31,2.509553382
NDUFAF4,2.508543747
C9orf153,2.507639466
GRK2,2.507241695
ARRB2,2.507009597
DCTN6,2.506386425
ACTB,2.506374191
ATP2C2,2.505777477
PAG1,2.505474688
DRAP1,2.505469315
PGK1,2.505405112
MCF2L,2.505293894
UXT,2.503803455
LAMC1,2.50298202
ZNRF1,2.501018072
HMGB2,2.500995006
NQO1,2.500183828
C19orf70,2.499844968
NAALAD2,2.499494247
HMOX1,2.498011292
ZHX2,2.496517611
DGKZ,2.495387364
SHQ1,2.495302465
GTF3C6,2.49492233
CASP9,2.493444346
YY1,2.490371295
TKT,2.490074061
NR1H2,2.4893637
PHF8,2.488563252
C9orf72,2.488033186
JOSD1,2.487372974
RARRES3,2.486002112
TBCB,2.485955977
NUTF2,2.48494846
CCDC71L,2.484819846
DOCK11,2.483258209
WDR61,2.482823737
MAFG,2.481944794
AL451165.2,2.481441951
CDKN2C,2.479390178
EXOSC6,2.479136693
IRAK1,2.478941417
GRPEL1,2.476645004
ANKRD34A,2.476436698
ATP5ME,2.476024913
MRPL9,2.475884697
TRIB3,2.475585793
PPARD,2.474067121
PHYH,2.473545493
NLRP1,2.473322374
MEX3A,2.472733428
NAP1L5,2.472394019
BEX1,2.471276234
FP565260.2,2.471234854
HSPA1B,2.4710088
FAM110B,2.4693535
SNRPF,2.469273312
P3H2,2.468597507
SPART,2.465165775
METTL21A,2.465164273
FERMT2,2.464400207
TSEN34,2.464354295
SLC7A11,2.464146056
BRD4,2.461220891
HELZ2,2.46020788
ST3GAL6,2.458292837
CLPP,2.458282215
SCYL1,2.455493425
JMY,2.454219011
TBPL1,2.453967655
PFN1,2.453959711
GPR83,2.453770132
RSRC2,2.451334977
LOXL1,2.451258077
CREB3,2.450271213
HCFC1,2.449487463
SCARB1,2.449425861
MORC2,2.447392436
MXD4,2.446984845
RAP1GDS1,2.446550895
OCIAD2,2.446078199
LRP1,2.444368534
LSM4,2.44376231
KCTD6,2.443017734
FLNC,2.442187893
AC005224.1,2.441824917
AC020916.1,2.441194669
RPL36AL,2.440893752
CDKN2B,2.440885541
HMGB1,2.44085519
BMP6,2.440565943
BACH2,2.440236582
EYA4,2.440118268
RNF187,2.438885247
S100A13,2.436082319
ABCC5,2.43341353
SMAD1,2.432845854
RNF44,2.432418881
TEAD1,2.432241426
ASF1A,2.428116447
B3GNT5,2.427365353
NPRL2,2.427181438
CHCHD10,2.425394359
SSB,2.424989905
SUMO3,2.423227959
GTF3A,2.422328075
NKAPL,2.421313146
FBXO11,2.421234735
NR1D2,2.4210711
CDV3,2.420606267
ITPR1,2.420487182
BLID,2.418604854
CCDC114,2.414840293
C20orf27,2.4129857
TFE3,2.412876599
REX1BD,2.411985291
CHRNA5,2.411570666
TCEA1,2.411124232
SCAND1,2.411073927
PARK7,2.409277506
ZNF516,2.409093487
KIAA0232,2.408715956
MRPL54,2.408146124
AC093523.1,2.40791508
PFDN5,2.404676396
HJV,2.40409803
PPP4C,2.403789954
BAHD1,2.402331685
DYNLRB1,2.4022889
SNRPD2,2.400839498
RPS7,2.399748499
C5orf49,2.398212598
LSMEM1,2.397772457
SSU72,2.39754677
CREM,2.397284592
RPS14,2.395737389
RHBDD2,2.395005535
GTF3C3,2.394596268
FSTL5,2.394161019
GNAO1,2.39392884
PDAP1,2.393749992
AL359644.1,2.392331612
TMEM70,2.391050083
TRIR,2.39041486
DDAH2,2.390365891
C1orf194,2.3897071
RPS21,2.389427972
B3GNT2,2.388852219
LRRC41,2.386866074
DUSP6,2.385534896
AKAP12,2.384331003
ATXN7L1,2.383380212
EIF1AD,2.383066244
TNRC18,2.382865485
PRLR,2.381434256
ZC3H3,2.379508893
AL021997.3,2.378883338
C1QBP,2.377997451
ATP5MG,2.375399469
NACA2,2.37532897
RRP7A,2.375111416
CALM3,2.373789496
DISP1,2.372419974
COBLL1,2.371298696
MRPL10,2.37063244
MIEN1,2.370508065
WWC2,2.369874131
TBC1D15,2.369720568
TCF25,2.368869988
NPC1L1,2.368461637
ORMDL3,2.368210931
TAF10,2.367953532
DENND5B,2.366151101
SKI,2.366102525
GINS2,2.366062463
LINC01354,2.365653962
CPNE8,2.365276653
CACNA1E,2.364079182
TEX14,2.363076207
CAPS,2.362917511
FOXP1,2.362600962
MAP7D2,2.362538765
UHRF1BP1,2.361502958
RAB36,2.361123727
CFL1,2.36106521
CCT3,2.360710987
WDR74,2.360295437
CNN2,2.359038988
SRSF7,2.358229067
CHD1,2.357921916
TUBB2B,2.357738017
DFFA,2.357341569
KCNK1,2.357041057
ZNF558,2.356604409
AP2A2,2.356031174
ARRDC1,2.355372377
FGF13,2.353580711
ODC1,2.352566249
DNAJC24,2.351974682
KIF5C,2.351811171
ATG4B,2.351320361
BRIX1,2.351285638
NAA38,2.348388398
EIF4H,2.348051776
AURKAIP1,2.347349674
NHP2,2.347107787
COL1A1,2.34485883
AC010894.3,2.342680581
SDC2,2.342440272
AC109454.2,2.341016208
TNFRSF12A,2.340801231
FAU,2.340722131
SDCBP2,2.339988495
NDUFA12,2.33763888
LIMCH1,2.337518985
LGMN,2.336118315
HDX,2.335600463
SLC20A1,2.334827948
AC010969.2,2.333661739
